image name,label,confidence
dfca98ed-8553-4333-b27d-3f6c9b27d772_image_3.jpg,sofa,0.82
dfca98ed-8553-4333-b27d-3f6c9b27d772_image_4.jpg,sofa,0.88
dfca98ed-8553-4333-b27d-3f6c9b27d772_image_5.jpg,sofa,0.74
dfca98ed-8553-4333-b27d-3f6c9b27d772_image_5.jpg,sofa,0.7
dfca98ed-8553-4333-b27d-3f6c9b27d772_image_5.jpg,sofa,0.49
dfca98ed-8553-4333-b27d-3f6c9b27d772_image_6.jpg,sofa,0.8
dfca98ed-8553-4333-b27d-3f6c9b27d772_image_7.jpg,sofa,0.86
dfcb5820-b30d-4971-8eb4-b3ac6dceb8ef_image_1.jpg,sofa,0.84
dfcb5820-b30d-4971-8eb4-b3ac6dceb8ef_image_2.jpg,sofa,0.82
dfcb5820-b30d-4971-8eb4-b3ac6dceb8ef_image_3.jpg,sofa,0.73
dfcb5820-b30d-4971-8eb4-b3ac6dceb8ef_image_3.jpg,sofa,0.41
dfcb5820-b30d-4971-8eb4-b3ac6dceb8ef_image_3.jpg,sofa,0.41
dfcb5820-b30d-4971-8eb4-b3ac6dceb8ef_image_3.jpg,sofa,0.42
dfcb5820-b30d-4971-8eb4-b3ac6dceb8ef_image_4.jpg,sofa,0.83
dfcb5820-b30d-4971-8eb4-b3ac6dceb8ef_image_5.jpg,sofa,0.7
dfcb5820-b30d-4971-8eb4-b3ac6dceb8ef_image_6.jpg,sofa,0.7
dfcb5820-b30d-4971-8eb4-b3ac6dceb8ef_image_6.jpg,sofa,0.67
dfcb5820-b30d-4971-8eb4-b3ac6dceb8ef_image_6.jpg,sofa,0.61
e00ebc18-1679-489b-8918-080c70d4d35f_image_1.jpg,sofa,0.88
e00ebc18-1679-489b-8918-080c70d4d35f_image_2.jpg,sofa,0.89
e00ebc18-1679-489b-8918-080c70d4d35f_image_3.jpg,sofa,0.89
e00ebc18-1679-489b-8918-080c70d4d35f_image_4.jpg,sofa,0.84
e00ebc18-1679-489b-8918-080c70d4d35f_image_5.jpg,sofa,0.87
e06561e3-830a-4bed-8b81-c5a342defb79_image_1.jpg,sofa,0.86
e06561e3-830a-4bed-8b81-c5a342defb79_image_2.jpg,sofa,0.56
e06561e3-830a-4bed-8b81-c5a342defb79_image_2.jpg,sofa,0.53
e06561e3-830a-4bed-8b81-c5a342defb79_image_3.jpg,sofa,0.67
e06561e3-830a-4bed-8b81-c5a342defb79_image_3.jpg,sofa,0.66
e06561e3-830a-4bed-8b81-c5a342defb79_image_3.jpg,sofa,0.58
e06561e3-830a-4bed-8b81-c5a342defb79_image_4.jpg,sofa,0.86
e145cad3-2986-4909-a825-993f868b5dbe_image_1.jpg,sofa,0.88
e145cad3-2986-4909-a825-993f868b5dbe_image_2.jpg,sofa,0.87
e145cad3-2986-4909-a825-993f868b5dbe_image_3.jpg,sofa,0.8
e145cad3-2986-4909-a825-993f868b5dbe_image_4.jpg,sofa,0.89
e145cad3-2986-4909-a825-993f868b5dbe_image_5.jpg,sofa,0.89
e145cad3-2986-4909-a825-993f868b5dbe_image_6.jpg,sofa,0.88
e1e08e37-6ddb-4d27-abb7-c0fe7062a0cb_image_1.jpg,sofa,0.48
e1e08e37-6ddb-4d27-abb7-c0fe7062a0cb_image_1.jpg,sofa,0.47
e1e08e37-6ddb-4d27-abb7-c0fe7062a0cb_image_1.jpg,sofa,0.51
e1e08e37-6ddb-4d27-abb7-c0fe7062a0cb_image_2.jpg,sofa,0.48
e1e08e37-6ddb-4d27-abb7-c0fe7062a0cb_image_2.jpg,sofa,0.49
e1e08e37-6ddb-4d27-abb7-c0fe7062a0cb_image_2.jpg,sofa,0.54
e1e08e37-6ddb-4d27-abb7-c0fe7062a0cb_image_3.jpg,sofa,0.65
e1e08e37-6ddb-4d27-abb7-c0fe7062a0cb_image_4.jpg,sofa,0.85
e1e08e37-6ddb-4d27-abb7-c0fe7062a0cb_image_5.jpg,sofa,0.66
e1e08e37-6ddb-4d27-abb7-c0fe7062a0cb_image_6.jpg,sofa,0.57
e1e08e37-6ddb-4d27-abb7-c0fe7062a0cb_image_6.jpg,sofa,0.42
e1e08e37-6ddb-4d27-abb7-c0fe7062a0cb_image_7.jpg,sofa,0.41
e1e08e37-6ddb-4d27-abb7-c0fe7062a0cb_image_7.jpg,sofa,0.37
e1e08e37-6ddb-4d27-abb7-c0fe7062a0cb_image_7.jpg,sofa,0.39
e1e08e37-6ddb-4d27-abb7-c0fe7062a0cb_image_8.jpg,sofa,0.38
e1e08e37-6ddb-4d27-abb7-c0fe7062a0cb_image_8.jpg,sofa,0.74
e1fbfb1a-b7dd-4f5e-94ca-4c173dd20629_image_1.jpg,sofa,0.85
e22472bb-c577-44e8-87b8-5bd84eedc3f8_image_1.jpg,sofa,0.78
e22472bb-c577-44e8-87b8-5bd84eedc3f8_image_10.jpg,sofa,0.53
e22472bb-c577-44e8-87b8-5bd84eedc3f8_image_10.jpg,sofa,0.5
e22472bb-c577-44e8-87b8-5bd84eedc3f8_image_10.jpg,sofa,0.36
e22472bb-c577-44e8-87b8-5bd84eedc3f8_image_2.jpg,sofa,0.79
e22472bb-c577-44e8-87b8-5bd84eedc3f8_image_3.jpg,sofa,0.54
e22472bb-c577-44e8-87b8-5bd84eedc3f8_image_3.jpg,sofa,0.45
e22472bb-c577-44e8-87b8-5bd84eedc3f8_image_3.jpg,sofa,0.49
e22472bb-c577-44e8-87b8-5bd84eedc3f8_image_4.jpg,sofa,0.83
e22472bb-c577-44e8-87b8-5bd84eedc3f8_image_5.jpg,sofa,0.83
e22472bb-c577-44e8-87b8-5bd84eedc3f8_image_6.jpg,sofa,0.55
e22472bb-c577-44e8-87b8-5bd84eedc3f8_image_6.jpg,sofa,0.42
e22472bb-c577-44e8-87b8-5bd84eedc3f8_image_6.jpg,sofa,0.37
e22472bb-c577-44e8-87b8-5bd84eedc3f8_image_6.jpg,sofa,0.44
e22472bb-c577-44e8-87b8-5bd84eedc3f8_image_7.jpg,sofa,0.77
e22472bb-c577-44e8-87b8-5bd84eedc3f8_image_8.jpg,sofa,0.85
e22472bb-c577-44e8-87b8-5bd84eedc3f8_image_9.jpg,sofa,0.68
e22472bb-c577-44e8-87b8-5bd84eedc3f8_image_9.jpg,sofa,0.35
e22472bb-c577-44e8-87b8-5bd84eedc3f8_image_9.jpg,sofa,0.41
e32abfa6-5cf4-4f99-b9b9-9a420dc371a6_image_1.jpg,sofa,0.88
e32abfa6-5cf4-4f99-b9b9-9a420dc371a6_image_2.jpg,sofa,0.81
e32abfa6-5cf4-4f99-b9b9-9a420dc371a6_image_3.jpg,sofa,0.89
e32abfa6-5cf4-4f99-b9b9-9a420dc371a6_image_4.jpg,sofa,0.83
e32abfa6-5cf4-4f99-b9b9-9a420dc371a6_image_5.jpg,sofa,0.84
e32abfa6-5cf4-4f99-b9b9-9a420dc371a6_image_6.jpg,sofa,0.71
e32abfa6-5cf4-4f99-b9b9-9a420dc371a6_image_6.jpg,sofa,0.63
e32abfa6-5cf4-4f99-b9b9-9a420dc371a6_image_6.jpg,sofa,0.66
e39f482c-7462-4359-b31a-a7d357b1c9a0_image_1.jpg,sofa,0.84
e39f482c-7462-4359-b31a-a7d357b1c9a0_image_2.jpg,sofa,0.88
e39f482c-7462-4359-b31a-a7d357b1c9a0_image_3.jpg,sofa,0.81
e39f482c-7462-4359-b31a-a7d357b1c9a0_image_4.jpg,sofa,0.86
e39f482c-7462-4359-b31a-a7d357b1c9a0_image_5.jpg,sofa,0.88
e39f482c-7462-4359-b31a-a7d357b1c9a0_image_6.jpg,sofa,0.37
e3fe3884-e1e9-4485-a0f7-1a6c7a4ef203_image_1.jpg,sofa,0.84
e3fe3884-e1e9-4485-a0f7-1a6c7a4ef203_image_2.jpg,sofa,0.85
e3fe3884-e1e9-4485-a0f7-1a6c7a4ef203_image_3.jpg,sofa,0.82
e3fe3884-e1e9-4485-a0f7-1a6c7a4ef203_image_4.jpg,sofa,0.44
e3fe3884-e1e9-4485-a0f7-1a6c7a4ef203_image_4.jpg,sofa,0.47
e3fe3884-e1e9-4485-a0f7-1a6c7a4ef203_image_5.jpg,sofa,0.78
e3fe3884-e1e9-4485-a0f7-1a6c7a4ef203_image_6.jpg,sofa,0.59
e3fe3884-e1e9-4485-a0f7-1a6c7a4ef203_image_7.jpg,sofa,0.81
e4630f2e-a84d-444d-91e8-ad577ef188a5_image_1.jpg,sofa,0.88
e4630f2e-a84d-444d-91e8-ad577ef188a5_image_2.jpg,sofa,0.84
e4630f2e-a84d-444d-91e8-ad577ef188a5_image_3.jpg,sofa,0.9
e4630f2e-a84d-444d-91e8-ad577ef188a5_image_4.jpg,sofa,0.89
e4630f2e-a84d-444d-91e8-ad577ef188a5_image_5.jpg,sofa,0.9
e4630f2e-a84d-444d-91e8-ad577ef188a5_image_6.jpg,sofa,0.72
e4630f2e-a84d-444d-91e8-ad577ef188a5_image_6.jpg,sofa,0.62
e4630f2e-a84d-444d-91e8-ad577ef188a5_image_6.jpg,sofa,0.69
e4630f2e-a84d-444d-91e8-ad577ef188a5_image_6.jpg,sofa,0.39
e4630f2e-a84d-444d-91e8-ad577ef188a5_image_6.jpg,sofa,0.38
e4630f2e-a84d-444d-91e8-ad577ef188a5_image_6.jpg,sofa,0.36
e4630f2e-a84d-444d-91e8-ad577ef188a5_image_7.jpg,sofa,0.83
e505877d-c54b-4792-8a45-f1532ce87110_image_1.jpg,sofa,0.83
e505877d-c54b-4792-8a45-f1532ce87110_image_10.jpg,sofa,0.83
e505877d-c54b-4792-8a45-f1532ce87110_image_2.jpg,sofa,0.73
e505877d-c54b-4792-8a45-f1532ce87110_image_3.jpg,sofa,0.7
e505877d-c54b-4792-8a45-f1532ce87110_image_4.jpg,sofa,0.86
e505877d-c54b-4792-8a45-f1532ce87110_image_5.jpg,sofa,0.8
e505877d-c54b-4792-8a45-f1532ce87110_image_6.jpg,sofa,0.85
e505877d-c54b-4792-8a45-f1532ce87110_image_7.jpg,sofa,0.85
e505877d-c54b-4792-8a45-f1532ce87110_image_8.jpg,sofa,0.82
e505877d-c54b-4792-8a45-f1532ce87110_image_9.jpg,sofa,0.76
e5503331-f269-4852-9b04-7b92a0ac405c_image_1.jpg,sofa,0.89
e5503331-f269-4852-9b04-7b92a0ac405c_image_2.jpg,sofa,0.88
e5503331-f269-4852-9b04-7b92a0ac405c_image_3.jpg,sofa,0.9
e5503331-f269-4852-9b04-7b92a0ac405c_image_4.jpg,sofa,0.75
e5503331-f269-4852-9b04-7b92a0ac405c_image_4.jpg,sofa,0.69
e5503331-f269-4852-9b04-7b92a0ac405c_image_4.jpg,sofa,0.68
e5503331-f269-4852-9b04-7b92a0ac405c_image_5.jpg,sofa,0.68
e5503331-f269-4852-9b04-7b92a0ac405c_image_5.jpg,sofa,0.73
e5503331-f269-4852-9b04-7b92a0ac405c_image_5.jpg,sofa,0.68
e5503331-f269-4852-9b04-7b92a0ac405c_image_5.jpg,sofa,0.37
e5503331-f269-4852-9b04-7b92a0ac405c_image_5.jpg,sofa,0.36
e568b2c1-7f63-40de-9e97-e24c415a4b6a_image_1.jpg,sofa,0.9
e568b2c1-7f63-40de-9e97-e24c415a4b6a_image_2.jpg,sofa,0.87
e568b2c1-7f63-40de-9e97-e24c415a4b6a_image_3.jpg,sofa,0.92
e568b2c1-7f63-40de-9e97-e24c415a4b6a_image_4.jpg,sofa,0.89
e568b2c1-7f63-40de-9e97-e24c415a4b6a_image_5.jpg,sofa,0.89
e568b2c1-7f63-40de-9e97-e24c415a4b6a_image_6.jpg,sofa,0.9
e568b2c1-7f63-40de-9e97-e24c415a4b6a_image_7.jpg,sofa,0.87
e568b2c1-7f63-40de-9e97-e24c415a4b6a_image_8.jpg,sofa,0.86
e568b2c1-7f63-40de-9e97-e24c415a4b6a_image_9.jpg,sofa,0.85
e6186e8a-24e2-47c5-ae9a-a909f5c3e137_image_1.jpg,sofa,0.85
e6186e8a-24e2-47c5-ae9a-a909f5c3e137_image_2.jpg,sofa,0.85
e6186e8a-24e2-47c5-ae9a-a909f5c3e137_image_3.jpg,sofa,0.77
e6186e8a-24e2-47c5-ae9a-a909f5c3e137_image_4.jpg,sofa,0.84
e6186e8a-24e2-47c5-ae9a-a909f5c3e137_image_5.jpg,sofa,0.84
e621f917-f24e-4602-9c4c-2b1ebf5a8ba3_image_1.jpg,sofa,0.88
e621f917-f24e-4602-9c4c-2b1ebf5a8ba3_image_2.jpg,sofa,0.89
e621f917-f24e-4602-9c4c-2b1ebf5a8ba3_image_3.jpg,sofa,0.9
e621f917-f24e-4602-9c4c-2b1ebf5a8ba3_image_4.jpg,sofa,0.68
e621f917-f24e-4602-9c4c-2b1ebf5a8ba3_image_4.jpg,sofa,0.66
e621f917-f24e-4602-9c4c-2b1ebf5a8ba3_image_5.jpg,sofa,0.72
e621f917-f24e-4602-9c4c-2b1ebf5a8ba3_image_5.jpg,sofa,0.69
e621f917-f24e-4602-9c4c-2b1ebf5a8ba3_image_5.jpg,sofa,0.68
e621f917-f24e-4602-9c4c-2b1ebf5a8ba3_image_6.jpg,sofa,0.84
e64dbbef-4225-41ad-b170-c41fae4d6ce1_image_1.jpg,sofa,0.85
e64dbbef-4225-41ad-b170-c41fae4d6ce1_image_2.jpg,sofa,0.87
e65602bf-7256-42a1-9171-62fbfabd03b7_image_1.jpg,sofa,0.87
e65602bf-7256-42a1-9171-62fbfabd03b7_image_2.jpg,sofa,0.87
e65602bf-7256-42a1-9171-62fbfabd03b7_image_3.jpg,sofa,0.87
e65602bf-7256-42a1-9171-62fbfabd03b7_image_4.jpg,sofa,0.85
e659ccc3-7543-4a32-86ab-6681b6fbb329_image_1.jpg,sofa,0.75
e659ccc3-7543-4a32-86ab-6681b6fbb329_image_2.jpg,sofa,0.7
e659ccc3-7543-4a32-86ab-6681b6fbb329_image_2.jpg,sofa,0.41
e659ccc3-7543-4a32-86ab-6681b6fbb329_image_3.jpg,sofa,0.66
e659ccc3-7543-4a32-86ab-6681b6fbb329_image_3.jpg,sofa,0.42
e659ccc3-7543-4a32-86ab-6681b6fbb329_image_3.jpg,sofa,0.37
e659ccc3-7543-4a32-86ab-6681b6fbb329_image_4.jpg,sofa,0.7
e659ccc3-7543-4a32-86ab-6681b6fbb329_image_4.jpg,sofa,0.38
e659ccc3-7543-4a32-86ab-6681b6fbb329_image_4.jpg,sofa,0.36
e659ccc3-7543-4a32-86ab-6681b6fbb329_image_5.jpg,sofa,0.88
e659ccc3-7543-4a32-86ab-6681b6fbb329_image_6.jpg,sofa,0.55
e659ccc3-7543-4a32-86ab-6681b6fbb329_image_6.jpg,sofa,0.4
e659ccc3-7543-4a32-86ab-6681b6fbb329_image_6.jpg,sofa,0.44
e65fe711-a730-44c5-a6bd-60a1ca2f07b8_image_1.jpg,sofa,0.85
e65fe711-a730-44c5-a6bd-60a1ca2f07b8_image_2.jpg,sofa,0.85
e65fe711-a730-44c5-a6bd-60a1ca2f07b8_image_3.jpg,sofa,0.86
e65fe711-a730-44c5-a6bd-60a1ca2f07b8_image_4.jpg,sofa,0.86
e65fe711-a730-44c5-a6bd-60a1ca2f07b8_image_5.jpg,sofa,0.9
e65fe711-a730-44c5-a6bd-60a1ca2f07b8_image_6.jpg,sofa,0.89
e67c1624-afc7-4272-b8da-36df910221b7_image_1.jpg,sofa,0.86
e67c1624-afc7-4272-b8da-36df910221b7_image_2.jpg,sofa,0.82
e67c1624-afc7-4272-b8da-36df910221b7_image_3.jpg,sofa,0.85
e67c1624-afc7-4272-b8da-36df910221b7_image_4.jpg,sofa,0.66
e67c1624-afc7-4272-b8da-36df910221b7_image_4.jpg,sofa,0.66
e67c1624-afc7-4272-b8da-36df910221b7_image_4.jpg,sofa,0.51
e6d80c22-7dae-4435-9ec5-1814c49d7184_image_1.jpg,sofa,0.85
e6d80c22-7dae-4435-9ec5-1814c49d7184_image_2.jpg,sofa,0.86
e6d80c22-7dae-4435-9ec5-1814c49d7184_image_3.jpg,sofa,0.42
e6d80c22-7dae-4435-9ec5-1814c49d7184_image_3.jpg,sofa,0.51
e6d80c22-7dae-4435-9ec5-1814c49d7184_image_4.jpg,sofa,0.81
e6d80c22-7dae-4435-9ec5-1814c49d7184_image_5.jpg,sofa,0.62
e6d80c22-7dae-4435-9ec5-1814c49d7184_image_5.jpg,sofa,0.56
e6d80c22-7dae-4435-9ec5-1814c49d7184_image_6.jpg,sofa,0.83
e7a6665f-0bb2-4076-a094-3b3a8a1aafe6_image_1.jpg,sofa,0.82
e7a6665f-0bb2-4076-a094-3b3a8a1aafe6_image_2.jpg,sofa,0.84
e7a6665f-0bb2-4076-a094-3b3a8a1aafe6_image_3.jpg,sofa,0.84
e7a6665f-0bb2-4076-a094-3b3a8a1aafe6_image_4.jpg,sofa,0.61
e7c0e089-def4-4cca-93df-bb80c8344cb6_image_1.jpg,sofa,0.87
e7c0e089-def4-4cca-93df-bb80c8344cb6_image_2.jpg,sofa,0.87
e7c0e089-def4-4cca-93df-bb80c8344cb6_image_3.jpg,sofa,0.88
e7c0e089-def4-4cca-93df-bb80c8344cb6_image_4.jpg,sofa,0.87
e7c0e089-def4-4cca-93df-bb80c8344cb6_image_5.jpg,sofa,0.68
e7c0e089-def4-4cca-93df-bb80c8344cb6_image_5.jpg,sofa,0.63
e7c0e089-def4-4cca-93df-bb80c8344cb6_image_6.jpg,sofa,0.65
e7c0e089-def4-4cca-93df-bb80c8344cb6_image_6.jpg,sofa,0.63
e7c0e089-def4-4cca-93df-bb80c8344cb6_image_6.jpg,sofa,0.59
e7c0e089-def4-4cca-93df-bb80c8344cb6_image_7.jpg,sofa,0.8
e80dbede-4c76-4034-b8a1-aeb293a29e44_image_1.jpg,sofa,0.88
e80dbede-4c76-4034-b8a1-aeb293a29e44_image_2.jpg,sofa,0.84
e80dbede-4c76-4034-b8a1-aeb293a29e44_image_3.jpg,sofa,0.88
e80dbede-4c76-4034-b8a1-aeb293a29e44_image_4.jpg,sofa,0.7
e80dbede-4c76-4034-b8a1-aeb293a29e44_image_4.jpg,sofa,0.67
e80dbede-4c76-4034-b8a1-aeb293a29e44_image_5.jpg,sofa,0.77
e80dbede-4c76-4034-b8a1-aeb293a29e44_image_5.jpg,sofa,0.62
e80dbede-4c76-4034-b8a1-aeb293a29e44_image_5.jpg,sofa,0.59
e80dbede-4c76-4034-b8a1-aeb293a29e44_image_6.jpg,sofa,0.83
e8da68fd-4ca0-4fdb-a783-2bd5907d9bc1_image_1.jpg,sofa,0.62
e8da68fd-4ca0-4fdb-a783-2bd5907d9bc1_image_1.jpg,sofa,0.37
e8da68fd-4ca0-4fdb-a783-2bd5907d9bc1_image_1.jpg,sofa,0.37
e8da68fd-4ca0-4fdb-a783-2bd5907d9bc1_image_2.jpg,sofa,0.76
e8da68fd-4ca0-4fdb-a783-2bd5907d9bc1_image_3.jpg,sofa,0.72
e8da68fd-4ca0-4fdb-a783-2bd5907d9bc1_image_4.jpg,sofa,0.76
e8da68fd-4ca0-4fdb-a783-2bd5907d9bc1_image_5.jpg,sofa,0.73
e908440f-1a18-4477-bfe9-70468adca791_image_1.jpg,sofa,0.79
e908440f-1a18-4477-bfe9-70468adca791_image_2.jpg,sofa,0.82
e908440f-1a18-4477-bfe9-70468adca791_image_3.jpg,sofa,0.51
e908440f-1a18-4477-bfe9-70468adca791_image_3.jpg,sofa,0.46
e908440f-1a18-4477-bfe9-70468adca791_image_4.jpg,sofa,0.79
e908440f-1a18-4477-bfe9-70468adca791_image_5.jpg,sofa,0.81
e908440f-1a18-4477-bfe9-70468adca791_image_6.jpg,sofa,0.76
e94e242e-7aa2-4205-9139-ba05052f1ae5_image_1.jpg,sofa,0.78
e94e242e-7aa2-4205-9139-ba05052f1ae5_image_2.jpg,sofa,0.77
e94e242e-7aa2-4205-9139-ba05052f1ae5_image_3.jpg,sofa,0.7
e94e242e-7aa2-4205-9139-ba05052f1ae5_image_3.jpg,sofa,0.36
e94e242e-7aa2-4205-9139-ba05052f1ae5_image_3.jpg,sofa,0.36
e94e242e-7aa2-4205-9139-ba05052f1ae5_image_3.jpg,sofa,0.4
e94e242e-7aa2-4205-9139-ba05052f1ae5_image_4.jpg,sofa,0.64
e94e242e-7aa2-4205-9139-ba05052f1ae5_image_4.jpg,sofa,0.46
e94e242e-7aa2-4205-9139-ba05052f1ae5_image_4.jpg,sofa,0.37
e94e242e-7aa2-4205-9139-ba05052f1ae5_image_4.jpg,sofa,0.38
e94e242e-7aa2-4205-9139-ba05052f1ae5_image_5.jpg,sofa,0.82
e94e242e-7aa2-4205-9139-ba05052f1ae5_image_6.jpg,sofa,0.81
e94e242e-7aa2-4205-9139-ba05052f1ae5_image_7.jpg,sofa,0.8
e94e242e-7aa2-4205-9139-ba05052f1ae5_image_8.jpg,sofa,0.86
e960b5ca-16b0-45e8-b65e-508daf3d0400_image_1.jpg,sofa,0.88
e960b5ca-16b0-45e8-b65e-508daf3d0400_image_2.jpg,sofa,0.87
ea17ceee-be2d-401e-8b8a-9edae967c5b1_image_1.jpg,sofa,0.85
ea17ceee-be2d-401e-8b8a-9edae967c5b1_image_2.jpg,sofa,0.84
ea17ceee-be2d-401e-8b8a-9edae967c5b1_image_3.jpg,sofa,0.82
ea17ceee-be2d-401e-8b8a-9edae967c5b1_image_4.jpg,sofa,0.85
ea17ceee-be2d-401e-8b8a-9edae967c5b1_image_5.jpg,sofa,0.91
ea17ceee-be2d-401e-8b8a-9edae967c5b1_image_6.jpg,sofa,0.88
ea194da3-b48f-4a88-9deb-8446d1d08421_image_1.jpg,sofa,0.82
ea194da3-b48f-4a88-9deb-8446d1d08421_image_2.jpg,sofa,0.84
ea194da3-b48f-4a88-9deb-8446d1d08421_image_3.jpg,sofa,0.51
ea2a4f16-6c26-4aa4-b90d-d4a99b3d2a89_image_1.jpg,sofa,0.88
ea2a4f16-6c26-4aa4-b90d-d4a99b3d2a89_image_2.jpg,sofa,0.86
ea2a4f16-6c26-4aa4-b90d-d4a99b3d2a89_image_3.jpg,sofa,0.89
ea2a4f16-6c26-4aa4-b90d-d4a99b3d2a89_image_4.jpg,sofa,0.87
ea2a4f16-6c26-4aa4-b90d-d4a99b3d2a89_image_5.jpg,sofa,0.7
ea2a4f16-6c26-4aa4-b90d-d4a99b3d2a89_image_5.jpg,sofa,0.69
ea2a4f16-6c26-4aa4-b90d-d4a99b3d2a89_image_6.jpg,sofa,0.68
ea2a4f16-6c26-4aa4-b90d-d4a99b3d2a89_image_6.jpg,sofa,0.69
ea2a4f16-6c26-4aa4-b90d-d4a99b3d2a89_image_6.jpg,sofa,0.64
ea2a4f16-6c26-4aa4-b90d-d4a99b3d2a89_image_7.jpg,sofa,0.83
ea6d5bbf-af1e-48c7-a7b9-52d032e077bf_image_1.jpg,sofa,0.9
ea6d5bbf-af1e-48c7-a7b9-52d032e077bf_image_2.jpg,sofa,0.9
ea6d5bbf-af1e-48c7-a7b9-52d032e077bf_image_3.jpg,sofa,0.9
ea6d5bbf-af1e-48c7-a7b9-52d032e077bf_image_4.jpg,sofa,0.9
ea6d5bbf-af1e-48c7-a7b9-52d032e077bf_image_5.jpg,sofa,0.89
ea6d5bbf-af1e-48c7-a7b9-52d032e077bf_image_6.jpg,sofa,0.85
ea6d5bbf-af1e-48c7-a7b9-52d032e077bf_image_7.jpg,sofa,0.86
ea6d5bbf-af1e-48c7-a7b9-52d032e077bf_image_8.jpg,sofa,0.89
ea6d5bbf-af1e-48c7-a7b9-52d032e077bf_image_9.jpg,sofa,0.91
eb839a6e-db46-4cc0-8edb-fdaf9c0be0ed_image_1.jpg,sofa,0.89
eb839a6e-db46-4cc0-8edb-fdaf9c0be0ed_image_2.jpg,sofa,0.86
eb839a6e-db46-4cc0-8edb-fdaf9c0be0ed_image_3.jpg,sofa,0.88
eb839a6e-db46-4cc0-8edb-fdaf9c0be0ed_image_4.jpg,sofa,0.89
ebdd0900-e1a9-4f8c-8b53-f2ad30140377_image_1.jpg,sofa,0.86
ebdd0900-e1a9-4f8c-8b53-f2ad30140377_image_2.jpg,sofa,0.84
ebdd0900-e1a9-4f8c-8b53-f2ad30140377_image_3.jpg,sofa,0.86
ebdd0900-e1a9-4f8c-8b53-f2ad30140377_image_4.jpg,sofa,0.66
ebdd0900-e1a9-4f8c-8b53-f2ad30140377_image_4.jpg,sofa,0.61
ebdd0900-e1a9-4f8c-8b53-f2ad30140377_image_5.jpg,sofa,0.67
ebdd0900-e1a9-4f8c-8b53-f2ad30140377_image_5.jpg,sofa,0.62
ebdd0900-e1a9-4f8c-8b53-f2ad30140377_image_5.jpg,sofa,0.58
ebdd0900-e1a9-4f8c-8b53-f2ad30140377_image_6.jpg,sofa,0.85
ec28bef0-5ead-484c-b1df-d397c505ef81_image_1.jpg,sofa,0.54
ec28bef0-5ead-484c-b1df-d397c505ef81_image_1.jpg,sofa,0.47
ec28bef0-5ead-484c-b1df-d397c505ef81_image_1.jpg,sofa,0.43
ec28bef0-5ead-484c-b1df-d397c505ef81_image_2.jpg,sofa,0.72
ec28bef0-5ead-484c-b1df-d397c505ef81_image_3.jpg,sofa,0.54
ec28bef0-5ead-484c-b1df-d397c505ef81_image_3.jpg,sofa,0.53
ec28bef0-5ead-484c-b1df-d397c505ef81_image_3.jpg,sofa,0.52
ec28bef0-5ead-484c-b1df-d397c505ef81_image_4.jpg,sofa,0.63
ec28bef0-5ead-484c-b1df-d397c505ef81_image_4.jpg,sofa,0.47
ec28bef0-5ead-484c-b1df-d397c505ef81_image_4.jpg,sofa,0.45
ec28bef0-5ead-484c-b1df-d397c505ef81_image_5.jpg,sofa,0.48
ec28bef0-5ead-484c-b1df-d397c505ef81_image_5.jpg,sofa,0.53
ec28bef0-5ead-484c-b1df-d397c505ef81_image_5.jpg,sofa,0.5
ec28bef0-5ead-484c-b1df-d397c505ef81_image_6.jpg,sofa,0.79
ec28bef0-5ead-484c-b1df-d397c505ef81_image_7.jpg,sofa,0.63
ec28bef0-5ead-484c-b1df-d397c505ef81_image_7.jpg,sofa,0.59
ec28bef0-5ead-484c-b1df-d397c505ef81_image_8.jpg,sofa,0.69
ec28bef0-5ead-484c-b1df-d397c505ef81_image_8.jpg,sofa,0.55
ec28bef0-5ead-484c-b1df-d397c505ef81_image_8.jpg,sofa,0.55
ec28bef0-5ead-484c-b1df-d397c505ef81_image_9.jpg,sofa,0.89
ecae7104-9ca4-4ff1-9ee3-33d6677327f0_image_1.jpg,sofa,0.82
ecae7104-9ca4-4ff1-9ee3-33d6677327f0_image_2.jpg,sofa,0.76
ecae7104-9ca4-4ff1-9ee3-33d6677327f0_image_3.jpg,sofa,0.76
ecae7104-9ca4-4ff1-9ee3-33d6677327f0_image_4.jpg,sofa,0.7
ecae7104-9ca4-4ff1-9ee3-33d6677327f0_image_5.jpg,sofa,0.9
ecae7104-9ca4-4ff1-9ee3-33d6677327f0_image_6.jpg,sofa,0.7
ed19099d-dc33-4743-ac2d-948f8319d389_image_1.jpg,sofa,0.6
ed19099d-dc33-4743-ac2d-948f8319d389_image_1.jpg,sofa,0.51
ed19099d-dc33-4743-ac2d-948f8319d389_image_1.jpg,sofa,0.37
ed19099d-dc33-4743-ac2d-948f8319d389_image_2.jpg,sofa,0.56
ed19099d-dc33-4743-ac2d-948f8319d389_image_2.jpg,sofa,0.37
ed19099d-dc33-4743-ac2d-948f8319d389_image_2.jpg,sofa,0.48
ed19099d-dc33-4743-ac2d-948f8319d389_image_3.jpg,sofa,0.6
ed19099d-dc33-4743-ac2d-948f8319d389_image_3.jpg,sofa,0.66
ed19099d-dc33-4743-ac2d-948f8319d389_image_4.jpg,sofa,0.64
ed19099d-dc33-4743-ac2d-948f8319d389_image_4.jpg,sofa,0.67
ed19099d-dc33-4743-ac2d-948f8319d389_image_5.jpg,sofa,0.5
