Site_id,Product_id,Product_Name,Sku,Variant,Category,Processed_Categories,Department,Tags,BrandName,Tagline,Material,MaterialCategory,Color,ColorGroup,FinishColor,FinishColorGroup,Features,Product_Description,Product_Addional_Info,Product_Construction_Info,Product_Width,Product_Length,Product_Height,Unit,Image_Id,Image_Url,Downloaded_Image_Id,Class
201cb789-4198-488b-a5eb-4e7df0fb4bee,86f3292c-451a-4a7f-92d7-b4f5cf756ada,jude storage ottoman,OT-EBJDBL,Jude Blue Storage Ottoman,living,ottomans,living,ottomans,elements,,Polyester | Plywood | Rubberwood,Fabric | Wood | Wood,Blue,Blue,,,storage,the jude tufted storage ottoman is the missing piece for your home this storage ottoman features a tufted lid adding extra flair to this already stunning piece detailed square stitching and piping along the ottoman elevates it to the next level easily store away blankets in the available storage space the velvet fabric complements the natural finish of the wooden feet beautifully ,52 l x 19 d x 18 h,storage ottoman tufting on lid wooden legs luxurious velvet fabric assembly required,19.0,52.0,18.0,in,86f3292c-451a-4a7f-92d7-b4f5cf756ada_OT-EBJDBL_image_4,https://furniturerow.scene7.com/is/image/FurnitureRow/JudeBlueStorageOttoman4?$original$,86f3292c-451a-4a7f-92d7-b4f5cf756ada_image_4,bench
201cb789-4198-488b-a5eb-4e7df0fb4bee,a89059e7-29a2-4ae7-a033-39a15a275384,exquisite ottoman,OT-TEEXPL,Exquisite Grey Ottoman,living,ottoman,living,ottoman,hangzhou creative living,,Polyester | Select Hardwoods,Fabric | Wood,Platinum,Grey,,,,wined down from the day with the this reclining sectional melt into comfort and truly let the stress of the day fall away with the push of a button this sectional is as stylish as it is comfortable with durable upholstery and a casual look that fits many living spaces ,42 l x 40 d x 21 h,hardwood engineered frame 9 guage sinuous steel wire dacron wrapped 1 8 density hi resiliency foam some assembly required,40.0,42.0,21.0,in,a89059e7-29a2-4ae7-a033-39a15a275384_OT-TEEXPL_image_2,https://furniturerow.scene7.com/is/image/FurnitureRow/ExquisiteOttomanEclipse2?$original$,a89059e7-29a2-4ae7-a033-39a15a275384_image_2,bench
201cb789-4198-488b-a5eb-4e7df0fb4bee,e2f1246b-91c1-417e-a423-f7e9be124927,nellie upholstered bench,BE-EBNEPC,Nellie Peacock Upholstered Bench,living,benches,living,benches,elements,,Polyester | Plywood | Solid Hardwood,Fabric | Wood | Wood,Peacock,Blue,,,,the nellie upholstered bench will look great no matter where you display it this bench can easily be used in the entry way of your home or even at the foot of the bed to help you get dressed in the mornings the upholstery on this is in a smooth soft to the touch velvet that will instantly glam up your home multiple colors options range from transitional to bright pops of fashion the white washed wooden legs balance perfectly with the luxurious fabric making this a staple in your home year after year ,54 l x 26 d x 25 h,soft velvet fabric gold metal legs white washed wooden legs foam cushion seat multiple color options some assembly required,26.0,54.0,25.0,in,e2f1246b-91c1-417e-a423-f7e9be124927_BE-EBNEPC_image_6,https://furniturerow.scene7.com/is/image/FurnitureRow/NellieAshUphBench6?$original$,e2f1246b-91c1-417e-a423-f7e9be124927_image_6,bench
201cb789-4198-488b-a5eb-4e7df0fb4bee,prod2950037,16 square storage ottoman with tray,OT-JGW16SL,"16"" Slate Square Storage Ottoman with Tray",living,ottoman,living,ottoman,furniture row,,Polyester,Fabric,Slate,Grey,,,storage | tray,the 16 square storage ottoman with tray is part of the jessica storage ottoman group and measures 16 l x 16 d x 18 h ,16 l x 16 d x 18 h,,16.0,16.0,18.0,in,prod2950037_OT-JGW16SL_image_5,https://furniturerow.scene7.com/is/image/FurnitureRow/SquareStorageOttoman16inchChocolate5?$original$,prod2950037_image_5,bench
201cb789-4198-488b-a5eb-4e7df0fb4bee,e2f1246b-91c1-417e-a423-f7e9be124927,nellie upholstered bench,BE-EBNEPC,Nellie Peacock Upholstered Bench,living,benches,living,benches,elements,,Polyester | Plywood | Solid Hardwood,Fabric | Wood | Wood,Peacock,Blue,,,,the nellie upholstered bench will look great no matter where you display it this bench can easily be used in the entry way of your home or even at the foot of the bed to help you get dressed in the mornings the upholstery on this is in a smooth soft to the touch velvet that will instantly glam up your home multiple colors options range from transitional to bright pops of fashion the white washed wooden legs balance perfectly with the luxurious fabric making this a staple in your home year after year ,54 l x 26 d x 25 h,soft velvet fabric gold metal legs white washed wooden legs foam cushion seat multiple color options some assembly required,26.0,54.0,25.0,in,e2f1246b-91c1-417e-a423-f7e9be124927_BE-EBNEPC_image_7,https://furniturerow.scene7.com/is/image/FurnitureRow/NellieAshUphBench7?$original$,e2f1246b-91c1-417e-a423-f7e9be124927_image_7,bench
201cb789-4198-488b-a5eb-4e7df0fb4bee,7e7c9eb9-6ab2-4a11-89a9-627143d0d957,belding ottoman,OT-EBBGNV,Belding Navy Ottoman,living,ottomans,living,ottomans,elements,,Polyester | Pine | Plywood,Fabric | Wood | Wood,Navy,Blue,,,,the belding ottoman is the perfect addition to any room kick up your feet or keep your living room necessities near by upholstered in soft polyester fabric and crafted in solid rubberwood foam cushioning for all day enhanced comfort set on distressed wood legs with floor guides attached to protect your flooring complete the look of your home with the belding ottoman ,22 l x 19 d x 17 h,upholstered in polyester solidly crafted in plywood distressed wooden legs floor guides on legs assembly required,19.0,22.0,17.0,in,7e7c9eb9-6ab2-4a11-89a9-627143d0d957_OT-EBBGNV_image_5,https://furniturerow.scene7.com/is/image/FurnitureRow/BeldingCharcoalOttoman5?$original$,7e7c9eb9-6ab2-4a11-89a9-627143d0d957_image_5,bench
201cb789-4198-488b-a5eb-4e7df0fb4bee,e2f1246b-91c1-417e-a423-f7e9be124927,nellie upholstered bench,BE-EBNEBL,Nellie Blue Upholstered Bench,living,benches,living,benches,elements,,Polyester | Plywood | Solid Hardwood,Fabric | Wood | Wood,Blue,Blue,,,,the nellie upholstered bench will look great no matter where you display it this bench can easily be used in the entry way of your home or even at the foot of the bed to help you get dressed in the mornings the upholstery on this is in a smooth soft to the touch velvet that will instantly glam up your home multiple colors options range from transitional to bright pops of fashion the white washed wooden legs balance perfectly with the luxurious fabric making this a staple in your home year after year ,54 l x 26 d x 25 h,soft velvet fabric gold metal legs white washed wooden legs foam cushion seat multiple color options some assembly required,26.0,54.0,25.0,in,e2f1246b-91c1-417e-a423-f7e9be124927_BE-EBNEBL_image_6,https://furniturerow.scene7.com/is/image/FurnitureRow/NellieAshUphBench6?$original$,e2f1246b-91c1-417e-a423-f7e9be124927_image_6,bench
201cb789-4198-488b-a5eb-4e7df0fb4bee,a73fb794-95cd-45e3-bbd8-120f8ede7340,taryn ottoman,OT-EBTRPK,Taryn Pink Ottoman,living,ottomans,living,ottomans,elements,,Polyester | Pine | Plywood | Metal,Fabric | Wood | Wood | Metal,Pink,Pink,,,,the taryn ottoman is the perfect addition to any room kick up your feet or keep your living room necessities near by upholstered in soft polyester fabric and constructed in solid rubberwood and plywood foam cushioning for all day enhanced comfort set on trendy tapered gold metal legs complete the look of your home with the taryn ottoman ,21 l x 17 d x 17 h,upholstered in soft polyester gold metal legs tapered legs foam cushion some assembly required,17.0,21.0,17.0,in,a73fb794-95cd-45e3-bbd8-120f8ede7340_OT-EBTRPK_image_2,https://furniturerow.scene7.com/is/image/FurnitureRow/TarynEmeraldOttoman2?$original$,a73fb794-95cd-45e3-bbd8-120f8ede7340_image_2,bench
201cb789-4198-488b-a5eb-4e7df0fb4bee,eb551737-0883-45ac-a9f7-c229b7cafba4,baker mills upholstered dining bench,BE-JFBMWBD,Baker Mills Upholstered Dining Bench,dining,benches stoos,dining,benches stoos,jofran,,Acacia | Solid Hardwood,Wood | Wood,,,Wire Brushed Grey,Grey,,centered around the attention grabbing table with a trestle bar with two angled supports and metal detailing the baker mills collection is simply stunning this dining bench features slat back detail and an upholstered seat ,59 l x 23 d x 41 h,made of acacia and veneers assembly required,23.0,59.0,41.0,in,eb551737-0883-45ac-a9f7-c229b7cafba4_BE-JFBMWBD_image_2,https://furniturerow.scene7.com/is/image/FurnitureRow/BakerMillsUphDngBench2?$original$,eb551737-0883-45ac-a9f7-c229b7cafba4_image_2,bench
201cb789-4198-488b-a5eb-4e7df0fb4bee,edc5c7d4-1ed8-4604-a6b2-86eac054eede,aprilia settee,BE-HCAPBL,Aprilia Blue Settee,living,bench,living,bench,homelegance,,Rubberwood | Polyester | Plywood,Wood | Fabric | Wood,Blue,Blue,,,,the elegant curves the ameillia collection create an air of sophisticated modern traditional styling perfect for your refined decorative preference timeless in style the settee will be a wonderful addition to your boudoir or living room dove hued fabric covers the settee and features button tufting dramatic rolled arms two round button tufted accent pillows concave back panel and espresso finished turned wood legs ,75 l x 27 d x 31 5 h,solid wood and plywood frame high density foam seat cushions textured fabric upholstery attached back and seat cushions exposed wood feet with espresso finish 2 matching round pillows included tufted detail some assembly required weight limit 300 lbs per seat,27.0,75.0,31.5,in,edc5c7d4-1ed8-4604-a6b2-86eac054eede_BE-HCAPBL_image_2,https://furniturerow.scene7.com/is/image/FurnitureRow/ApriliaBlueSettee2?$original$,edc5c7d4-1ed8-4604-a6b2-86eac054eede_image_2,bench
201cb789-4198-488b-a5eb-4e7df0fb4bee,1aadea36-3d8c-4945-bbeb-ce54e8642d97,ellensburg ottoman,OT-EBEBRD,Ellensburg Red Ottoman,living,ottomans,living,ottomans,elements,,Polyester | Plywood | Pine,Fabric | Wood | Wood,Red,Red,,,,the ellensburg ottoman boasts a refreshing combination of contemporary design with a touch of vintage flare this ottoman is adorned with chic nail head trim and dressed in fashionable fabric upholstery ,26 l x 21 d x 18 h,trendy metal stud trim stylish low back contemporary straight edge arms espresso wooden feet some assembly required,21.0,26.0,18.0,in,1aadea36-3d8c-4945-bbeb-ce54e8642d97_OT-EBEBRD_image_1,https://furniturerow.scene7.com/is/image/FurnitureRow/EllensburgBlueOttoman1?$original$,1aadea36-3d8c-4945-bbeb-ce54e8642d97_image_1,bench
201cb789-4198-488b-a5eb-4e7df0fb4bee,ac63ebda-f32c-485a-87e6-4ec88b2c46de,bellaria ottoman,OT-ILBEBL,Bellaria Ottoman,living,ottoman,living,ottoman,dolce sofa,comfort and style to spruce up any space,Italian Leather,Leather,Turquoise,Blue,,,,the bellaria ottoman instills comfort and a chic contemporary presence into any room resting on a durable hardwood frame with a sinuous steel support system the bellaria is topped with loose innerspring cushion which is filled with high density foam and topped with a plush layer of super soft dacron to ensure an unparalleled sense of comfort and quality take home the bellaria ottoman today ,31 l x 25 d x 20 h,hardwood frame 9 gauge sinuous steel wire dacron wrapped 1 8 density hi resiliency foam top grain leather fully outside padded pocket spring in seat cushions,25.0,31.0,20.0,in,ac63ebda-f32c-485a-87e6-4ec88b2c46de_OT-ILBEBL_image_2,https://furniturerow.scene7.com/is/image/FurnitureRow/BellariaChairWottoman1?$original$,ac63ebda-f32c-485a-87e6-4ec88b2c46de_image_2,bench
201cb789-4198-488b-a5eb-4e7df0fb4bee,d52c9d80-2c16-4a73-bdd7-7ad4a0c69c87,holister cove upholstered bench,BE-MPHCWHUP,Holister Cove Upholstered Bench,dining,benches,dining,benches,magnussen home,,Pine | Solid Hardwood | Select Hardwoods,Wood | Wood | Wood,,,Chalk,White,levelers | drawers | ball bearing glides,boasting timeless design influences and impeccably crafted functionality the dining furniture in holister cove is second to none its fresh cottage inspired look is equally suited for casual dinners or entertaining a crowd you ll love the easygoing design versatility of holister cove s chalk white finish and aged pewter accents this classic collection offers raised beaded trim framed panel elements and straight shaker inspired legs go bright or neutral with your table linens they all work wonderfully with this versatile collection that can be styled to feel coastal cottage farmhouse or traditional ,58 l x 17 d x 19 h,upholstered seat 2 drawers tinted drawers w french dovetail in front english in back side mount ball bearing guides metal stretcher levelers some assembly required,17.0,58.0,19.0,in,d52c9d80-2c16-4a73-bdd7-7ad4a0c69c87_BE-MPHCWHUP_image_8,https://furniturerow.scene7.com/is/image/FurnitureRow/HolisterCoveUpholsteredBench8?$original$,d52c9d80-2c16-4a73-bdd7-7ad4a0c69c87_image_8,bench
201cb789-4198-488b-a5eb-4e7df0fb4bee,prod2950036,square storage ottoman,OT-JGW36SL,"36"" Slate Square Storage Ottoman",living,ottoman,living,ottoman,furniture row,,Polyester,Fabric,Slate,Grey,,,storage,the square storage ottoman is part of the jessica storage ottoman group and is available in two different sizes and available in three colors ,36 ottoman 36 l x 36 d x 18 h21 ottoman 21 l x 21 d x 18 h,,36.0,36.0,18.0,in,prod2950036_OT-JGW36SL_image_2,https://furniturerow.scene7.com/is/image/FurnitureRow/SquareStorageOttoman21inchChocolate2?$original$,prod2950036_image_2,bench
201cb789-4198-488b-a5eb-4e7df0fb4bee,7e7c9eb9-6ab2-4a11-89a9-627143d0d957,belding ottoman,OT-EBBGWH,Belding White Ottoman,living,ottomans,living,ottomans,elements,,Polyester | Pine | Plywood,Fabric | Wood | Wood,White,White,,,,the belding ottoman is the perfect addition to any room kick up your feet or keep your living room necessities near by upholstered in soft polyester fabric and crafted in solid rubberwood foam cushioning for all day enhanced comfort set on distressed wood legs with floor guides attached to protect your flooring complete the look of your home with the belding ottoman ,22 l x 19 d x 17 h,upholstered in polyester solidly crafted in plywood distressed wooden legs floor guides on legs assembly required,19.0,22.0,17.0,in,7e7c9eb9-6ab2-4a11-89a9-627143d0d957_OT-EBBGWH_image_2,https://furniturerow.scene7.com/is/image/FurnitureRow/BeldingCharcoalOttoman2?$original$,7e7c9eb9-6ab2-4a11-89a9-627143d0d957_image_2,bench
201cb789-4198-488b-a5eb-4e7df0fb4bee,60a458fb-e1bd-4136-8735-bbd6c5a565f9,rocklin ottoman,OT-EHRCDG,Rocklin Dark Grey Ottoman,living,ottomans,living,ottomans,emerald home,,Solid Hardwood | Plywood | Polyester,Wood | Wood | Fabric,Dark Grey,Grey,,,,the rocklin ottoman from emerald home envelopes you in softness padded fabric covers ultra plush cushions for a cloud like seating experience ,37 l x 37 d x 20 5 h,floor protectors some assembly required,37.0,37.0,20.5,in,60a458fb-e1bd-4136-8735-bbd6c5a565f9_OT-EHRCDG_image_4,https://furniturerow.scene7.com/is/image/FurnitureRow/RocklinDarkGrey3PcSectional5?$original$,60a458fb-e1bd-4136-8735-bbd6c5a565f9_image_4,bench
201cb789-4198-488b-a5eb-4e7df0fb4bee,e257d47c-1ff2-4286-88c7-78ef7270f741,calument 52 dining bench,BE-LBCAWH52,"Calument 52"" Dining Bench",dining,benches,dining,benches,liberty furniture,,Rubberwood | Poplar | Pine,Wood | Wood | Wood,,,White,White,,sit in comfort and style with the calument bench crafted of rubberwood and poplar solids this piece features a wire brushed white finish with a charcoal seat nylon chair glides to protect your flooring curved wooden seat for added comfort and is anchored by square tapered legs this bench is perfect for creating a classic look while maintaining a casual feel ,52 l x 17 d x 19 h,made of poplar and rubberwood solids w pine veneer nylon chair glides weight limit 300 lbs some assembly required,17.0,52.0,19.0,in,e257d47c-1ff2-4286-88c7-78ef7270f741_BE-LBCAWH52_image_5,https://furniturerow.scene7.com/is/image/FurnitureRow/Calument52DiningBench5?$original$,e257d47c-1ff2-4286-88c7-78ef7270f741_image_5,bench
201cb789-4198-488b-a5eb-4e7df0fb4bee,5c802102-eafe-4f14-92e7-e2ec9e436792,lynnwood counter height dining bench,BE-EMLYWTCH,Lynnwood Counter Height Dining Bench,dining,benches,dining,benches,emerald home,,Asian Hardwoods | Rubberwood | Oak,Wood | Wood | Wood,,,White Washed,White,,the lynnwood gathering counter height upholstered bench from emerald home will fashion your dining space with a fresh farmhouse look crafted from rubberwood with oak veneer the durable fabric of this cozy upholstered bench helps keep a tidy look ,50 l x 14 d x 25 5 h,wood frame and foam cushion construction upholstered seat floor protectors some assembly required,14.0,50.0,25.5,in,5c802102-eafe-4f14-92e7-e2ec9e436792_BE-EMLYWTCH_image_2,https://furniturerow.scene7.com/is/image/FurnitureRow/LynnwoodCounterHeightBench2?$original$,5c802102-eafe-4f14-92e7-e2ec9e436792_image_2,bench
201cb789-4198-488b-a5eb-4e7df0fb4bee,225d9dc4-aba3-4662-8df0-a69ee90b5797,inspiration ottoman,OT-ILINGR,Inspiration Ottoman,living,ottomans,living,ottomans,dolce sofa,,Solid Hardwood | Plywood | Genuine Leather,Wood | Wood | Leather,Gray,Grey,,,,,37 l x 27 d x 19 h,hardwood frame 100 leather floor protectors some assembly required,27.0,37.0,19.0,in,225d9dc4-aba3-4662-8df0-a69ee90b5797_OT-ILINGR_image_1,https://furniturerow.scene7.com/is/image/FurnitureRow/InspirationOttomanGrey1?$original$,225d9dc4-aba3-4662-8df0-a69ee90b5797_image_1,bench
201cb789-4198-488b-a5eb-4e7df0fb4bee,prod2870004,skylar ottoman,OT-AFSKTE,Skylar Teal Ottoman,living,ottoman,living,ottoman,furniture row,plush cushion top adds extra comfort,,,Teal,Green,,,made in the usa,soft sweet and contemporary the skylar ottoman is ready to transform your home into a serene escape from everyday stresses upholstered in your choice of cream or light teal fabric this ottoman with a classic silhouette features a plush cushion top add this breezy piece to your living space today made in the usa ,50 l x 26 d x 19 h,solid wood frame 1 8 density foam sinuous springs 100 polyester fabric upholstery cleaning code s ,26.0,50.0,19.0,in,prod2870004_OT-AFSKTE_image_2,https://furniturerow.scene7.com/is/image/FurnitureRow/SkylarOttomanFlax?$original$,prod2870004_image_2,bench
201cb789-4198-488b-a5eb-4e7df0fb4bee,99b5b25c-b105-4c02-865f-a4a73b231754,micah door accent chest,CH-EBMIBL,Micah Blue Door Accent Chest,bedroom,chests,bedroom,chests | accent furniture,elements,,Solid Hardwood | Pine | Pinewood | Plywood | MDF,Wood | Wood | Wood | Wood | Wood,,,Blue,Blue,drawers | casters | cabinet | shelves,the micah 2 door accent chest will look stunning in your home this chest features chicken wire front doors perfecting the rustic look and vibe the accent chest offers one spacious drawer to easily store away belongings and keep them out of sight the caster wheels make it easy to display this piece anywhere you please like even your bedroom as a nightstand brazilian pine wood and a hand painted distressed finish will make this piece a standout year after year ,32 l x 18 d x 32 h,two door cabinet chicken wire door fronts one spacious drawer hand painted distressed finish solid brazilian pine wood four caster wheels natural variations of wood color texture tone assembly required,18.0,32.0,32.0,in,99b5b25c-b105-4c02-865f-a4a73b231754_CH-EBMIBL_image_6,https://furniturerow.scene7.com/is/image/FurnitureRow/MicahBlueAccentChest6?$original$,99b5b25c-b105-4c02-865f-a4a73b231754_image_6,cabinet
201cb789-4198-488b-a5eb-4e7df0fb4bee,3977fca5-e37f-48dc-a863-7572fb3c097e,denby nightstand,NS-HCDBWH,Denby White Nightstand,bedroom,nightstand,bedroom,nightstand,homelegance,,Asian Hardwoods | MDF,Wood | Wood,,,White,White,usb power ports,the transitional styling of the denby collection nightstand provides functional and decorative accent to your bedroom the nightstand features a brown finish over okume veneer allowing for perfect pairing to your bedroom s décor polished chrome knob hardware provides complementing contrast to the unit s finish two conveniently mounted usb ports allow for ease of access to your electronic devices ,19 l x 16 5 d x 25 5 h,made of okume veneer wood and engineered wood 3 dovetail drawers with metal on metal center glides polished chrome tone knobs usb charging port assembly required weight limit 100 lbs,16.5,19.0,25.5,in,3977fca5-e37f-48dc-a863-7572fb3c097e_NS-HCDBWH_image_4,https://furniturerow.scene7.com/is/image/FurnitureRow/DenbyBrownNightstand4?$original$,3977fca5-e37f-48dc-a863-7572fb3c097e_image_4,cabinet
201cb789-4198-488b-a5eb-4e7df0fb4bee,5d6f45dc-abf1-41e6-910c-3b4483b55db1,stanhope nightstand,NS-HKSTBR,Stanhope Nightstand,bedroom,nightstands,bedroom,nightstands,hooker furnishings,,Select Hardwoods | Walnut,Wood | Wood,,,Brown,Dark Brown,drawers | storage | shelves,this handsome nightstand is so well designed it might just entice you to hit the snooze button a few more times in the morning the base situated on charming tapered legs offers open storage for books woven baskets or anything else you d like to keep close by a cord management cutout in the back panel gives you even more options the single drawer glides out smoothly and quietly behind a striking clear acrylic and brass knob giving you ample storage for mobile devices eyeglasses and more the easy to match oak brown finish blends into your existing decor with ease making this nightstand an excellent choice to complete a bedroom ensemble ,23 l x 18 d x 25 h,made of warm brown knotty walnut veneer 1 drawers w ball bearing glides some assembly required,18.0,23.0,25.0,in,5d6f45dc-abf1-41e6-910c-3b4483b55db1_NS-HKSTBR_image_8,https://furniturerow.scene7.com/is/image/FurnitureRow/StanhopeNightstand8?$original$,5d6f45dc-abf1-41e6-910c-3b4483b55db1_image_8,cabinet
201cb789-4198-488b-a5eb-4e7df0fb4bee,83f0575b-4e26-4d0c-bc78-8cdb016395d7,ruston accent chest,CH-EBRTSV,Ruston Silver Accent Chest,bedroom,chests,bedroom,chests | accent furniture,elements,,Pine | Pinewood | Solid Hardwood,Wood | Wood | Wood,,,Silver,Grey,drawers | cabinets,the ruston accent chest is the perfect piece to add to your home chicken wire door fronts with an x design instantly add extra flair to this piece this chest can be displayed anywhere in your home or even used as a nightstand for your bedroom thanks to the multiple color options available easily store away your belongings in the top drawer or the spacious cabinet solid brazilian pine wood and a hand painted distressed finish make this chest a staple year after year ,32 l x 18 d x 32 h,one spacious drawer large open cabinet chicken wire door fronts hand painted distressed finish natural variations of wood color texture tone assembly required,18.0,32.0,32.0,in,83f0575b-4e26-4d0c-bc78-8cdb016395d7_CH-EBRTSV_image_5,https://furniturerow.scene7.com/is/image/FurnitureRow/RustonBlueDoorAccentChest5?$original$,83f0575b-4e26-4d0c-bc78-8cdb016395d7_image_5,cabinet
201cb789-4198-488b-a5eb-4e7df0fb4bee,abd16c04-e862-4100-bd0b-3d5af6d185ba,meadow tv stand,TS-LBMDG46,"Meadow Gray 46"" TV Stand",living,tv stands,living,tv stands,liberty furniture,,White Oak | Poplar,Wood | Wood,,,Light Gray,Grey,wire management | shelves | storage | drawers,accent your living room with the perfect farmhouse design using this unique and stylish tv stand crafted of poplar solids with knotty white oak veneers this piece features sound bar storage planked tops adjustable shelving block style pilasters full extensions drawer glides for easy access to storage and is accented by washed brass elongated bar pull hardware with rounded ends wire management provisions accommodate electronics or gaming equipment ,56 56 l x 18 d x 30 h66 66 l x 18 d x 30 h,made of poplar solids and white oak veneers some assembly required,18.0,46.0,30.0,in,abd16c04-e862-4100-bd0b-3d5af6d185ba_TS-LBMDG46_image_6,https://furniturerow.scene7.com/is/image/FurnitureRow/MeadowGrey46TVStand6?$original$,abd16c04-e862-4100-bd0b-3d5af6d185ba_image_6,cabinet
201cb789-4198-488b-a5eb-4e7df0fb4bee,69ae9367-c1c5-427a-a349-e29009aa279b,ilyon 38 cabinet,CB-JFILCP38,"Ilyon 38"" Champagne Cabinet",dining,accent furniture,dining,accent furniture,jofran,,Acacia,Wood,,,Champagne,Light Brown,storage | shelves,anything but boring we love the glam feel of our ilyon collection practical storage with adjustable shelves and wire management make these cases fully functional while the elegant fretwork and mirrored doors make them more fun than any cabinet has the right to be available in multiple finishes and sizes ,38 l x 19 d x 32 h,made of acacia and veneer assembly required,19.0,38.0,32.0,in,69ae9367-c1c5-427a-a349-e29009aa279b_CB-JFILCP38_image_5,https://furniturerow.scene7.com/is/image/FurnitureRow/IlyonAqua38Cbnt5?$original$,69ae9367-c1c5-427a-a349-e29009aa279b_image_5,cabinet
201cb789-4198-488b-a5eb-4e7df0fb4bee,prod2200036,holmes tv stand,TS-JFHL60NA,"Holmes 60"" TV Stand Navy",living,tv stands,living,tv stands,furniture row,latticed with a variety of sizes and finishes,Clear Glass | Acacia | MDF,Glass | Wood | Wood,,,Navy,Blue,cabinet | drawer | storage,the holmes tv stand has the perfect scale look and finish options to work beautifully in almost any room of the house made of acacia and mdf this beautiful console has a rustic farmhouse feel and features cabinet doors made of tempered safety glass with latticed wood details the doors open to reveal shelving for displaying your keepsakes and above you ll find drawer storage with french dovetail fronts and convenient pull knobs the holmes is available in your choice of antique black creamy white weathered blue navy blue or lakehouse gray finishes and with three sizes to choose from 70 60 or 32 this stand will fit in your living room no matter the magnitude of your space take home the holmes tv stand today and enjoy it for years to come ,32 tv stand 32 l x 15 d x 32 h60 tv stand 60 l x 19 d x 32 h70 tv stand 70 l x 19 d x 32 h,acacia and mdf drawers with french dovetail fronts and wood drawer stops tempered safety door glass floor glides one fixed shelf fully assembled,19.0,60.0,32.0,in,prod2200036_TS-JFHL60NA_image_2,https://furniturerow.scene7.com/is/image/FurnitureRow/Holmes32inConsoleBlack4?$original$,prod2200036_image_2,cabinet
201cb789-4198-488b-a5eb-4e7df0fb4bee,fd05bf40-ffae-4a41-bdf2-06bfe48e4d8b,huntington bachelor chest,CH-MPHNBAWB,Huntington Willadeene Brown Bachelor Chest,bedroom,chests,bedroom,chests,magnussen home,,Brass | Metal | Glass | Pine,Metal | Metal | Glass | Wood,,,Tuscan,Dark Brown,drawer | storage | ball bearing glides | french dovetail | english dovetail | felt lined drawer | levelers | wire management | usb power ports | adjustable shelf | shelves,traditional by nature the handsome huntington bachelor chest imparts fresh allure to a classically inspired design aesthetic rooted in old world styling these timeless silhouettes feature intricate carvings fluted pilasters and ornate scrollwork insets antique brass or graphite hardware gives the room a warm metallic element while providing the perfect complement to huntington s gorgeous willadeene brown or fawn finish if you re an admirer of traditional styling the huntington bachelor chest is a must have ,34 l x 18 d x 32 5 h,pine solids in a willadeene brown or fawn finish 1 felt lined drawer 1 adjustable wood shelf behind 2 wood framed glass doors french dovetail drawer fronts english dovetail drawer backs side mount ball bearing metal guides antique brass or graphite metal fretwork decoration on front drawers sealed case piece wire management levelers usb charger some assembly required,18.0,34.0,32.5,in,fd05bf40-ffae-4a41-bdf2-06bfe48e4d8b_CH-MPHNBAWB_image_9,https://furniturerow.scene7.com/is/image/FurnitureRow/HuntingtonSidestandLight11?$original$,fd05bf40-ffae-4a41-bdf2-06bfe48e4d8b_image_9,cabinet
201cb789-4198-488b-a5eb-4e7df0fb4bee,7a675cca-4dff-4d04-9067-87c60b7a6e9d,fairweather 2 door accent cabinet,CB-LBFWWH2,Fairweather 2 Door Accent Cabinet,dining,accent furniture,dining,accent furniture,liberty furniture,,Mango,Wood,,,Chalk,White,shelves | storage,enhance your room with the fairweather accent cabinet crafted of solid mango in a chalky white finish features artesian uniquely carved doors tulip bun feet and one fixed shelf behind the doors for additional storage the interior is finished in a mahogany finish for contrast a distinctive piece that will work with any décor from traditional to urban ,38 l x 18 d x 34 h,made from mango solids one fixed interior shelf some assembly required,18.0,38.0,34.0,in,7a675cca-4dff-4d04-9067-87c60b7a6e9d_CB-LBFWWH2_image_3,https://furniturerow.scene7.com/is/image/FurnitureRow/FairweatherAccCabinet3?$original$,7a675cca-4dff-4d04-9067-87c60b7a6e9d_image_3,cabinet
201cb789-4198-488b-a5eb-4e7df0fb4bee,prod2870079,braxton 3 pc home theater wall,EG-VFBXWH,Braxton 3 Pc. White Home Theater Wall,living,home theater,living,home theater,furniture row,worn in farmhouse feel for your space,Pine,Wood,,,Distressed White,White,hand painted | hand made | barn door | storage | cabinets | open shelf | wire management,worn in farmhouse feel comes home with the braxton 3 pc home theater wall crafted of sturdy solid brazilian pine the braxton reveals rustic storage with its sliding barn doors shelves and antique metal hardware fit for your television heirlooms on display electronics and more this entertainment center has room above and below for safekeeping the two toned multistep hand applied distressed white and natural finishes are even moisture resistant water based and non toxic so you will never worry about harsh chemicals bring home this beautiful theater wall today this three piece entertainment center includes the braxton tv stand and a right and left pier ,three piece home theater wall includes 1 tv stand 62 l x 15 d x 35 h1 left pier 26 l x 15 d x 72 h1 right pier 26 l x 15 d x 72 hoverall dimensions 114 l x 15 d x 72 h,solid brazilian pine in multistep hand applied water based moisture resistant non toxic distressed white and natural finishes handmade metal hardware sliding barn doors some assembly required,15.0,114.0,72.0,in,prod2870079_EG-VFBXWH_image_2,https://furniturerow.scene7.com/is/image/FurnitureRow/Braxton3PcHomeTheaterWall-Black-EG-VFBXBKpsd?$original$,prod2870079_image_2,cabinet
